"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"2118","1512_37",0.00800065358661246,0.0113393496038497,0,"1512","37","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,44,9,"Resident","Resident","Resident_Resident","R-R",0.780785,0.218352,0.000863,1
"2119","1512_413",0.00896169998983673,0.0139106888056543,0,"1512","413","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,43,8,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"2120","1512_45",0.00719662175713298,0.0103892151675181,0,"1512","45","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,44,9,"Resident","Resident","Resident_Resident","R-R",0.809703,0.189935,0.000362,1
"2121","1512_480",0.00975617710299999,0.0156227109562944,0,"1512","480","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,43,8,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"2122","1512_549",0.00931351744963919,0.0147665287120037,0,"1512","549","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,43,8,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"2123","1512_558",0.0128921085694827,0.0228806856694035,0,"1512","558","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,43,8,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"2124","1512_606",0.0121259310525388,0.0212428702492061,0,"1512","606","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,36,1,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"2125","1512_76",0.0109764878507802,0.0177403277079361,0,"1512","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,44,9,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"2126","1512_804",0.00769677410747472,0.0106378360567864,0,"1512","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,39,4,"Resident","Resident","Resident_Resident","R-R",0.795654,0.203787,0.000559,1
"2127","1512_824",0.00877393700491166,0.0140476496465933,0,"1512","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,39,4,"Resident","Resident","Resident_Resident","R-R",0.759618,0.238846,0.001536,1
"2128","1512_92",0.0110786126160416,0.0188514195638503,0,"1512","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,43,8,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"2129","1512_9911",0.0112926791929348,0.0192409176417514,0,"1512","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",35,37,2,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"2130","151_18",0.011997971617301,0.0220934293199887,0,"151","18","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"2131","151_21",0.0110938673972454,0.0212891984345657,0,"151","21","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"2132","151_28",0.0128706744665872,0.0234275108845208,0,"151","28","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,42,2,"Transient","Resident","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"2133","151_3",0.0111052140603402,0.0190646868541481,0,"151","3","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,45,1,"Transient","Resident","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"2134","151_37",0.0107734321493276,0.0179995988399016,0,"151","37","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Transient","Resident","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"2135","151_45",0.0118634950235884,0.0212417314936966,0,"151","45","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Transient","Resident","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"2136","151_76",0.0111580238610884,0.0186715472443853,0,"151","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Transient","Resident","Resident_Transient","R-T",0.698996,0.294605,0.006399,1
"2137","152_16",0.00962052015548092,0.0150746992296741,0,"152","16","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"2138","152_18",0.0085537755349089,0.0126087850101957,0,"152","18","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.759618,0.238846,0.001536,1
"2139","152_21",0.00834392283584483,0.012846313139246,0,"152","21","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"2140","152_28",0.00960193324871663,0.0152544088814804,0,"152","28","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,42,2,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"2141","152_291",0.00811355479239846,0.0119111252749483,0,"152","291","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.77564,0.223362,0.000997,1
"2142","152_3",0.00753408131522636,0.01119536439942,0,"152","3","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,45,1,"Resident","Resident","Resident_Resident","R-R",0.795654,0.203787,0.000559,1
"2143","152_355",0.00914999358667224,0.0141496256103716,0,"152","355","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.736798,0.260476,0.002726,1
"2144","152_37",0.00873635364284793,0.0138568995453257,0,"152","37","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.759618,0.238846,0.001536,1
"2145","152_413",0.00885621821884891,0.0136900077901651,0,"152","413","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"2146","152_45",0.00746170713321603,0.0112472026411239,0,"152","45","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.795654,0.203787,0.000559,1
"2147","152_452",0.0101950038915569,0.0165656274784302,0,"152","452","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
"2148","152_480",0.00866699604886616,0.0133345260903866,0,"152","480","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"2149","152_496",0.00924475320071041,0.0145983516765644,0,"152","496","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.736798,0.260476,0.002726,1
"2150","152_504",0.00949871254024039,0.0139213285331791,0,"152","504","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.730813,0.266042,0.003145,1
"2151","152_509",0.00956343696333805,0.0151176525620238,0,"152","509","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"2152","152_549",0.00959031372679734,0.0159143878529502,0,"152","549","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"2153","152_558",0.00971568586088701,0.0163093979495566,0,"152","558","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"2154","152_562",0.00980551231011659,0.0153686995541382,0,"152","562","Female-Juvenile","Male","Female-Juvenile_Male","F-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
